Date,ROI-USD,ROI-ETH,CMC200-USD,BTC-ETH
2019-12-21,-8.037140292316419,23.61189814877494,-18.223341057108268,-22.043450389616194
2019-12-22,-6.538570724568686,21.363679534046145,-17.803777974845286,-22.519561909754653
2019-12-23,-9.451581779041645,21.486070676337278,-17.384214892582325,-18.758767281417136
2019-12-24,-10.026608249810677,21.30184092144171,-17.613067482907585,-20.418576772038932
2019-12-25,-11.67996807069424,21.41038707737462,-18.09937923734875,-21.16282829509232
2019-12-26,-11.959434411051241,21.004090648058234,-18.585690991789917,-21.840073846000475
2019-12-27,-11.975398414114334,20.463935420023112,-18.585690991789917,-21.79337403068895
2019-12-28,-11.25830221217301,19.754428530696995,-18.05170161436432,-21.36879550911045
2019-12-29,-9.261321245959046,17.058853648878436,-17.51771223693873,-20.714979005856176
2019-12-30,-11.55960397573984,16.97976984550001,-16.983722859513133,-19.78040640130392
2019-12-31,-13.373557353555332,16.90494202263547,-18.528477844208606,-21.446853617732327
2020-01-01,-11.294418016310319,17.825786077516888,-19.586921074462914,-21.93805311253623
2020-01-02,-14.898223776331722,16.894945590299226,-20.645364304717244,-21.95323366628511
2020-01-03,-9.79603893780834,16.551244468400828,-20.645364304717244,-24.447488052198846
2020-01-04,-9.247733917990848,16.817858266969257,-17.784706925651534,-20.796788643283534
2020-01-05,-8.571430458475296,16.692351944759025,-14.924049546585824,-20.24315067972352
2020-01-06,-3.544960122966124,15.270075523545621,-12.063392167520115,-20.258391746689718
2020-01-07,-3.211817816144314,16.13021505182673,-9.259947936035717,-16.084653910114646
2020-01-08,-4.358705152284233,16.586873015655133,-9.488800526360977,-11.606741871853771
2020-01-09,-5.9196150414307755,16.937233173606376,-11.147981806219091,-12.709307898108182
2020-01-10,-2.8592668051733128,15.51695143516824,-11.147981806219091,-15.020125154212272
2020-01-11,-3.5372813711558937,16.056481586220084,-9.662347074024302,-11.247654483246261
2020-01-12,-1.493502657523294,16.266149907194052,-8.176712341829495,-13.074963531349301
2020-01-13,-2.402864620664893,16.153302799339677,-6.691077609634706,-11.346512584001028
2020-01-14,4.057820549604731,8.62583133818396,-6.90276625568557,-12.005638818908201
2020-01-15,7.669591104461167,11.808182082896794,3.0408787939468307,-4.506392339063379
2020-01-16,8.268168746967683,12.397572058910194,3.9906170437966444,-4.3004857875391425
2020-01-17,10.690434725861614,11.97540163659823,2.3886489115198573,-5.3846568370813745
2020-01-18,11.794005418757488,11.057104169278041,2.590325256743985,-3.413897997559576
2020-01-19,6.949149829044604,10.512960443148433,2.7920016019681295,-3.3668808667090966
2020-01-20,7.372125990828476,11.161330795706654,2.993677947192257,-5.715981018485965
2020-01-21,9.742875068295454,11.841274704897492,3.195354292416385,-6.357459819816011
2020-01-22,9.848086117663602,12.98841722600629,3.080927997253747,-5.342354333989402
2020-01-23,5.859297690287031,11.96378235032628,2.7376491117658652,-5.986600707103917
2020-01-24,7.162942775297021,13.455377953912306,-0.6951397431129854,-8.693278564845365
2020-01-25,6.475378953890629,13.826865621660303,-0.010489077056597249,-8.51816480624511
2020-01-26,9.271140349044472,12.87116989459708,0.6741615889998072,-9.423327811994762
2020-01-27,9.934039790377495,12.092795913093875,1.3588122550561954,-6.742886163668964
2020-01-28,12.513769361656227,11.392692652833787,5.186371828246113,-3.6659632200545196
2020-01-29,12.959742466418396,12.116164120049175,6.919930199959932,1.1236537935865245
2020-01-30,14.24846302241757,8.43492123348026,9.9178991332208,0.6472416388827704
2020-01-31,11.815396994018492,8.302406334649568,12.612638384300704,3.1741522408444793
2020-02-01,15.521060720506707,9.915575363006763,12.511561823573707,0.985374072202789
2020-02-02,17.077831417508193,8.720782229659477,12.410485262846732,1.5838606580627228
2020-02-03,19.11880405938913,10.091980848437265,12.309408702119738,1.3147173403014272
2020-02-04,24.122360597505246,15.891901043274348,11.165145750493453,0.9946221453075317
2020-02-05,25.42782434867629,9.386968103576647,10.181079612094852,-0.40442438852206064
2020-02-06,29.395053049888908,9.110000299532771,16.663329233057738,4.067898891584848
2020-02-07,32.716546239022996,7.448539396126429,17.962067683153577,5.721894772127219
2020-02-08,32.41051910736694,6.867437691753929,19.747117887690578,6.3165619530235455
2020-02-09,36.21000300303478,8.553197991129364,21.532168092227568,7.306589788461008
2020-02-10,35.301430538947685,9.899336781470387,23.317218296764576,10.102200750958726
2020-02-11,40.237322642928824,8.687870580675419,20.731184026089185,7.3002925191612835
2020-02-12,45.96128034626807,3.1074243071637744,25.319678462110573,10.954365649576909
2020-02-13,50.60086657946015,6.833559822482421,29.62782847498353,12.060682079710636
2020-02-14,57.372548298232566,7.243785743335995,28.311926080613315,10.892899717769325
2020-02-15,57.71227237028826,15.595153214560337,26.240810138169735,11.965855113226127
2020-02-16,51.66658940432538,10.179232403478215,24.16969419572616,7.343851127788138
2020-02-17,49.13185713496142,5.895014643121049,22.098578253282586,7.881295092769565
2020-02-18,55.083398700869026,6.212521017742849,20.02746231083901,5.493718433093125
2020-02-19,46.433583420600044,5.767957700606227,26.006236233086348,9.944210850328204
2020-02-20,46.616901647113934,6.096367784801031,19.770003146723102,4.352424255400718
2020-02-21,47.61646036402191,4.440411502399265,18.860314100180204,4.24132731774055
2020-02-22,44.82274233899113,3.1253768152926047,20.05606888462967,4.9448204122651
2020-02-23,51.41165325729478,4.70139464613295,21.25182366907914,4.788529070201342
2020-02-24,45.21353503600774,1.7544429963034642,22.44757845352861,7.914304130168295
2020-02-25,39.14716919451766,2.113421756673911,18.625740195096817,4.9225686895618
2020-02-26,29.213426075825915,1.5446662236801103,15.089967674571596,1.389859929378522
2020-02-27,36.30182935212136,8.38240503147334,5.787109877849902,-4.508714983991958
2020-02-28,36.84103254869073,7.965380143602599,5.787109877849918,-4.730927447685704
2020-02-29,38.17076815264891,13.377752298245522,5.009011070744037,-5.423584667534442
2020-03-01,42.50120076908778,17.926741677496956,4.230912263638173,-7.206573756839514
2020-03-02,43.76425409728318,13.546631711298158,3.4528134565322923,-7.045862562649553
2020-03-03,43.86397276790918,17.039038817762446,8.739308293045728,-3.3780183800088293
2020-03-04,44.954761238982165,17.974964514000813,6.58809394398832,-4.996264099325445
2020-03-05,47.84672856939448,19.408368015663605,6.1761592814028585,-4.975342247668729
2020-03-06,53.05924223651235,17.411843922753665,10.690276625568538,-1.9351322640821202
2020-03-07,50.586092351052365,17.54767053185812,6.929465724556826,-0.8830300669810528
2020-03-08,44.32333078601839,20.115680238134487,3.1686548235450966,-3.417880157896825
2020-03-09,43.15147117526307,19.074429076240996,-0.592156077466616,-12.757300447132657
2020-03-10,44.11630843104114,19.767111250961985,-5.6898475269617075,-14.059572958658087
2020-03-11,43.03907025022117,21.683131094770367,-4.082158079926777,-14.217977043680246
2020-03-12,0.02293097236607622,23.65209022271143,-6.393569242211866,-13.9056218912093
2020-03-13,15.206456598589465,18.23791718961547,-31.27556712532541,-44.20246545252996
2020-03-14,10.57416660036377,21.264437241301675,-32.62579740824442,-39.86462402168406
2020-03-15,13.510573200335497,22.948770238550676,-33.97602769116344,-43.4300142196224
2020-03-16,4.709325242714783,25.47407552631699,-35.326257974082445,-41.43652892287398
2020-03-17,12.084930092773213,26.41353222054458,-41.41945819149242,-45.401188227476396
2020-03-18,12.445387623796032,26.47708830645179,-38.46153846153847,-41.52893821320742
2020-03-19,29.20047407633796,26.73932556467869,-38.535915553394176,-41.67144326725737
2020-03-20,26.895567941518195,29.068026006637417,-25.81171153130991,-33.05801675115339
2020-03-21,28.168512347333085,29.52739237538406,-27.173384443745185,-32.78241455399754
2020-03-22,20.274062930805393,29.061907198105086,-28.53505735618046,-33.32306051157886
2020-03-23,31.53895371755994,29.549431734942786,-29.89673026861574,-36.4272824277157
2020-03-24,34.43492168556148,29.957997419365935,-25.87464599364935,-29.95354069405007
2020-03-25,33.752505815100285,31.31422953875835,-22.00703721715252,-26.9827336595889
2020-03-26,36.239631110911944,31.91365282053766,-23.031152558858036,-27.354571419370693
2020-03-27,29.855312833499788,31.225020154932075,-22.333152158366005,-26.59879755946471
2020-03-28,29.02462685190229,29.778742818831823,-24.921093533960786,-30.588450741244127
2020-03-29,23.941625623946692,29.40714868433782,-27.509034909555556,-32.13800343950744
2020-03-30,33.42667556478596,32.84870175367361,-30.096976285150333,-35.82309127646411
2020-03-31,33.372898140765614,32.11374649270558,-24.28984180564694,-30.53078804039287
2020-04-01,35.7457677717134,32.86368408677544,-24.627399376376697,-30.3293808261282
2020-04-02,36.968677523085276,30.622341897541602,-25.7030065509054,-27.95239653634785
2020-04-03,37.29554873783841,30.339706165353277,-21.000085819721377,-26.13949567313123
2020-04-04,38.83049159630642,29.850752693364306,-20.93333714754317,-26.953676835891855
2020-04-05,37.94491474726445,29.86608916713429,-20.866588475364985,-25.58045708873263
2020-04-06,46.94257271757841,21.2751198265465,-20.799839803186778,-26.354839461841173
2020-04-07,44.4714211319168,22.773473541613956,-14.72380353005121,-20.826205021537678
2020-04-08,48.161223918656006,21.152880643232105,-15.170066081185462,-21.9203872200013
2020-04-09,47.841014515872835,22.225124518247902,-12.400949738249855,-20.34172092342258
2020-04-10,41.53684508864947,23.43123148248598,-13.241983007695172,-20.860344140435963
2020-04-11,41.890893711622454,23.223176833590824,-14.083016277140489,-25.523288830628747
2020-04-12,43.2407629313107,23.377453579407202,-14.924049546585824,-25.37045607756527
2020-04-13,41.396434962632064,23.65359235911225,-15.765082816031143,-24.99748553887424
2020-04-14,41.68932111739746,23.21942409382187,-18.883199359212757,-25.600922944266824
2020-04-15,38.57992501771085,23.233387965357704,-18.55708441799927,-25.57228097198149
2020-04-16,46.86777842111733,19.71171668875159,-19.964527848499607,-28.07570821286293
2020-04-17,46.75011304038234,19.95726074618698,-15.770804130789267,-23.40517048057166
2020-04-18,52.503685376289745,16.796899326485203,-14.958377435134615,-23.672763940096033
2020-04-19,49.48502637796671,17.482623679489702,-14.145950739479943,-21.424265314318582
2020-04-20,45.15664378881863,18.564247418664568,-13.33352404382529,-22.671916773067906
2020-04-21,45.411299358666504,18.864251731502016,-17.252624653145308,-25.61266463291487
2020-04-22,50.60722538813512,17.207174802942845,-17.34416568927541,-25.769085502151306
2020-04-23,53.56299673953028,18.792663780404407,-14.546442772549137,-22.861959194108678
2020-04-24,54.7541635608323,18.626714095704575,-10.747489773149882,-19.902309989059052
2020-04-25,57.01277980813221,17.438344384295018,-9.89310676926892,-18.680680826079385
2020-04-26,58.22774576124925,16.948800056760685,-9.038723765387974,-18.212383175530448
2020-04-27,58.71617678282525,17.93388844731783,-8.184340761507013,-16.635883156367093
2020-04-28,59.00487906681612,17.464150062079387,-7.514946934805629,-15.654958516319253
2020-04-29,67.94642476231063,17.480073914449925,-6.736848127699764,-15.829102904150746
2020-04-30,64.65001882655444,18.541279586567217,4.070715450410493,-5.129582695962703
2020-05-01,68.11507110570457,18.872731380046748,4.0878793946848875,-6.581151070884429
2020-05-02,69.27854258439802,19.133103262310637,4.0039667782322885,-4.257432668987557
2020-05-03,67.75970425250156,19.269186089401494,3.9200541617797056,-2.7223889676738557
2020-05-04,66.81531724748044,20.026821227106907,3.836141545327106,-3.5646707725098135
2020-05-05,66.66154824342573,21.006439889409403,4.213748319363778,-3.6109330044329515
2020-05-06,65.782441628754,22.34825715847043,4.471207483479685,-2.321688119763097
2020-05-07,72.69425557902255,23.11422255412147,7.709471636582066,-0.7871013779835305
2020-05-08,72.22055642418202,23.441420615643572,12.21786766598962,8.049380336871117
2020-05-09,71.59174044914553,23.272936611503187,8.161455502474443,6.559181968349426
2020-05-10,63.983254285488215,23.871974029088356,4.105043338959283,3.792255666164383
2020-05-11,62.55992613831204,22.97021313572359,0.04863117544410534,-5.040762135208265
2020-05-12,68.89091063482422,27.31937924811855,-0.8553365563406659,-6.644990303176264
2020-05-13,71.82259732328933,25.038990552159053,6.096060874789011,-4.651820574569446
2020-05-14,73.08228167244438,24.461705470309102,9.477357896844676,0.7144222074507198
2020-05-15,70.10097597021058,25.583960117569866,9.477357896844676,6.284514072400229
2020-05-16,71.70397279708726,24.15036824840636,9.89882808402703,0.9987736839501398
2020-05-17,73.51077782158129,22.893223125736096,10.320298271209369,1.7148424577197119
2020-05-18,75.41754471841399,21.325345336725626,10.741768458391723,4.8722975122977505
2020-05-19,75.97699323819545,21.892704298574667,10.667391366536018,5.329187899454832
2020-05-20,74.9112995600897,22.807971996596706,9.397259490230844,5.890734530049881
2020-05-21,70.30136035978677,23.470608746349793,3.9448465257316023,3.3553611995114063
2020-05-22,74.30045198684799,23.512246688920037,3.9448465257316023,-1.7062981150363927
2020-05-23,77.62209496601663,26.963418793223312,3.531481534456609,-0.9272709970957236
2020-05-24,73.64101746957657,25.13058751766285,3.1181165431816162,-0.5085577484375869
2020-05-25,76.18389435847023,26.56211651902798,2.704751551906607,-5.266085234281802
2020-05-26,73.95732874500668,27.045165428570048,2.2913865606316137,-3.6187015340788338
2020-05-27,76.47057613867463,25.439541004665934,5.678404897445422,-4.10215564589397
2020-05-28,80.1326164120769,23.492520876643486,8.870898532482745,-0.46779172620010384
2020-05-29,81.80652995108908,24.492030325017502,8.870898532482745,3.567334094254061
2020-05-30,86.83669913254744,19.638917103616,10.291691697418722,2.2770854640048723
2020-05-31,83.5205688204273,21.229687549828476,11.712484862354684,4.833008935517578
2020-06-01,89.51935199913976,20.354149134077367,13.13327802729066,2.709334436471052
2020-06-02,85.32605404699446,20.31060900189862,11.55991646880452,10.314313949859507
2020-06-03,87.58598179920926,19.78403053571012,12.595474440026308,3.233158249390755
2020-06-04,88.15186339433355,20.78317971961528,14.449180421660875,4.643385895290848
2020-06-05,90.4264200851471,24.454037404255406,14.449180421660875,6.064366349518637
2020-06-06,90.38569016413157,23.5960252414372,14.235584670690638,4.553745765842266
2020-06-07,90.25340293250495,22.6560741404909,14.021988919720396,4.83466709479155
2020-06-08,95.01975353722197,26.43459486703104,13.808393168750154,5.656438909760762
2020-06-09,100.30034528075936,32.73718982713659,13.808393168750154,6.0299365195515895
2020-06-10,112.21242370900724,42.87791429366917,15.610607317561556,5.964578570389524
2020-06-11,103.59035161571344,40.64974523513553,9.2999971393426,7.135139515205988
2020-06-12,115.8875539581992,50.09275039850666,9.2999971393426,1.1799722204599083
2020-06-13,113.23603007740454,47.14997657266809,9.689046542895541,2.7372334299610066
2020-06-14,110.86436460283042,47.26746697601447,10.078095946448482,2.7365841968719615
2020-06-15,110.34652977025576,47.48204401930188,10.467145350001422,1.3965669941113787
2020-06-16,115.00849578599892,50.08838341114428,10.804702920731161,2.3269799095044967
2020-06-17,112.61301752886331,48.15158531865692,10.095259890722877,3.3382088114179407
2020-06-18,110.4774321226077,46.86619957958867,9.059701919501089,2.6702731918049603
2020-06-19,111.53385523535034,49.60958400829895,9.059701919501089,1.9803245242761447
2020-06-20,116.40475417914753,54.27270852146747,10.129587779271667,1.0365805175716583
2020-06-21,113.43573932241621,51.734799414021545,11.199473639042228,1.5515707330928044
2020-06-22,116.7103788338122,48.498834363188415,12.269359498812806,0.880142347527685
2020-06-23,115.13235884171999,46.946355841515754,12.469605515347418,5.006350882853955
2020-06-24,112.67976523205414,47.91124642612637,8.550504906027385,4.420503705243626
2020-06-25,111.32360205472355,47.42556565659252,8.745029607803854,0.7684054385536566
2020-06-26,110.57871269023161,48.017001355783755,8.745029607803854,0.44949624084341877
2020-06-27,105.12657775784024,46.106592782914454,8.18434076150698,-0.5505953297324226
2020-06-28,107.13534257703142,46.524258598362216,7.6236519152100914,-2.2059809053870434
2020-06-29,111.11072595987635,49.06446738550729,7.062963068913218,-0.8390015724222722
2020-06-30,111.96220880212917,50.852803492438646,6.645307091569632,-0.34792958296190124
2020-07-01,118.55789519121355,55.19354536210318,7.709471636582066,-0.7324759238807954
2020-07-02,125.62962346758773,64.12274030815354,6.193323225677253,0.14578087192890057
2020-07-03,137.19796956200432,76.42300692911087,7.014331893469112,-1.333566363591248
2020-07-04,131.89892105329594,69.65846909093185,7.835340561260972,-1.5823722887692595
2020-07-05,130.03498996596932,68.13857281206504,8.656349229052816,-0.9148909902520781
2020-07-06,134.77582618862087,67.19099874036988,9.477357896844676,-1.408542848527697
2020-07-07,131.74872609044522,64.90844493055364,9.454472637812154,1.357678816754073
2020-07-08,133.0065489162858,63.001434219158625,12.65268758760762,0.39485751022892135
2020-07-09,135.11901290240985,67.04456145744845,12.034785593729419,2.33189736658863
2020-07-10,133.3289796279091,65.69511274066535,6.460794690619881,0.2004968785081229
2020-07-11,134.27952537373275,67.5743101518605,0.8868037875103438,0.7125520826298012
2020-07-12,133.7663362407502,65.89997887314499,-4.687187115599178,0.1852902878683715
